fen
r1b1r1k1/pp1n1pp1/5n1p/q2p1B2/1bpP3B/2N1PN2/PPQ2PPP/RR4K1 b - - 0 1
rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 1
rn1qk2r/pb1p1ppp/1p2p3/2p5/2PPB3/P3PN2/1P1B1PPP/R2QK2R b KQkq - 0 1
r1r3k1/pp2ppbp/6p1/n2P2B1/4P3/q4P2/4BP1P/1R1QR1K1 w - - 0 1
rnb1k2r/p5p1/2p2p1p/3pN3/8/2P3P1/P3PP1P/R3KB1R w KQkq - 0 1
r4rk1/2qnbppp/Bpp1p3/p1Pp4/1P1P1P2/P1N2NP1/5P1P/R2Q1RK1 b - - 0 1
rn1qkb1r/pb1p1ppp/1p1Ppn2/1Np5/2P5/5NP1/PP2PPBP/R1BQK2R b KQkq - 0 1
rnbqk2r/1p3pbp/p2p1np1/2pP4/4P3/3B1N1P/PP3PP1/RNBQK2R w KQkq - 0 1
r2qkb1r/p2p1ppp/2n1p3/2p1P3/2P1b3/2Q2NP1/PP3PBP/R1B2RK1 b kq - 0 1
rn1qkb1r/p3pppp/2p1bn2/1p6/2pP4/2N1PN2/PP2BPPP/R1BQ1RK1 b kq - 0 1
r2q1rk1/pb2bppp/8/n1p5/4pB2/5NP1/PPQ1PPBP/R4RK1 w - - 0 1
rn1qk2r/pb3pb1/2p1pn1p/1p2N1pB/2pPP3/2N3B1/PP3PPP/R2QK2R b KQkq - 0 1
r1bq1rk1/p2nbppp/1pp1pn2/2Pp4/3P1B2/2N1PN1P/PP3PP1/R2QKB1R w KQ - 0 1
r1b1k2r/pp3pp1/5n1p/2Pp4/8/2P2N2/P3PPPP/3RKB1R w Kkq - 0 1
r4rk1/p2pb1pp/1qb1p3/n1p1Pp2/2P5/1PB1QNP1/P4PBP/R2R2K1 b - - 0 1
r1bq1rk1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PP3PPP/R2QK2R w KQ - 0 1
rnb1k2r/pp3ppp/4pn2/q5B1/1bBNP3/2N5/PP3PPP/R2QK2R w KQkq - 0 1
r1bq1rk1/p4pbp/1p1Pp1p1/2p5/4PP2/2P5/P2QB1PP/1RB1K2R w K - 0 1
rnbq1rk1/pp1nbp1p/4p1p1/2ppP3/2PP3P/P2B1N2/1P1N1PP1/R1BQ1RK1 b - - 0 1
r2q1rk1/pbpnbppp/1p3n2/3p4/3P1B2/2NBPN2/PPQ2PPP/3RK2R b K - 0 1
rnbq1rk1/pp1nbpp1/4p2p/2ppP3/2PP3P/P2B1N2/1P1N1PP1/R1BQK2R w KQ - 0 1
r2qkb1r/1p2pppp/1np2n2/p3Nb2/P2P3P/2N5/1P2PPP1/R1BQKB1R b KQkq - 0 1
rn1q1rk1/p1ppbppp/bp2pn2/8/2PP4/1QN2NP1/PP2PP1P/R1B1KB1R w KQ - 0 1
r2qkb1r/p1p2ppp/bp2pn2/n1Pp4/3P4/2Q2NP1/PP1NPP1P/R1B1KB1R b KQkq - 0 1
r4rk1/pp2ppbp/6p1/n2P4/4P1b1/4BN2/q3BPPP/1R1Q1RK1 w - - 0 1
rnbq1rk1/ppppppbp/5np1/8/2PPP3/2N5/PP2BPPP/R1BQK1NR b KQ - 0 1
r1bq1rk1/p4pbp/1p1Pp1p1/2p5/4PP2/2P5/P2QB1PP/1RB2RK1 b - - 0 1
rnbqkbnr/1pp2ppp/p3p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 1
r1b1k2r/1p1nbppp/pqn1p3/2ppP3/3P1P2/4BN2/PPP1N1PP/R1Q1KB1R w KQkq - 0 1
rnbq1rk1/pp3pbp/2pp1np1/4p3/2PPP3/2N1BN2/PP2BPPP/R2QK2R w KQ - 0 1
rn1qkb1r/p2p1ppp/1p3n2/2pb4/8/5NP1/PP2PPBP/RNBQK2R w KQkq - 0 1
rn1q1rk1/pbn2ppp/1pp2b2/3P1N2/8/2N3P1/PP3PBP/R1BQK2R w KQ - 0 1
1r1qkb1r/p2p1ppp/2n1p3/2p1P3/2P5/5QP1/PP3PBP/R1B1R1K1 b k - 0 1
rnbqk2r/ppp2pp1/5n1p/3p2B1/1b1P4/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 1
r2qk2r/pb1pbppp/4p3/n1p1P3/2P5/4QNP1/PP3PBP/R1B1K2R w KQkq - 0 1
r4rk1/1bqn1p2/p3p2p/2p1b1p1/P1B1P3/B5N1/1PQ2PPP/3R1R1K b - - 0 1
r1bq1rk1/ppp2pbn/3p2p1/2nPp1Pp/2P1P2P/2N1BP2/PP2B3/R2QK1NR b KQ - 0 1
1r1qkb1r/p1p2ppp/bp2p3/n1Pp4/3PN3/2Q2NP1/PP2PPBP/R1B1K2R b KQk - 0 1
